USD/Gold per ounce,price,,,
07/04/2000,279.70,,,
10/04/2000,281.50,,,
11/04/2000,281.25,,,
12/04/2000,281.75,,,
13/04/2000,281.30,,,
14/04/2000,282.50,,,
17/04/2000,281.00,,,
18/04/2000,280.75,,,
19/04/2000,280.40,,,
20/04/2000,279.50,,,
21/04/2000,279.50,,,
24/04/2000,279.30,,,
25/04/2000,278.00,,,
26/04/2000,275.40,,,
27/04/2000,276.80,,,
28/04/2000,273.25,,,
01/05/2000,273.25,,,
02/05/2000,275.50,,,
03/05/2000,278.00,,,
04/05/2000,279.75,,,
05/05/2000,278.70,,,
08/05/2000,276.25,,,
09/05/2000,277.00,,,
10/05/2000,277.50,,,
11/05/2000,275.70,,,
12/05/2000,275.90,,,
15/05/2000,275.40,,,
16/05/2000,275.30,,,
17/05/2000,273.10,,,
18/05/2000,273.10,,,
19/05/2000,274.00,,,
22/05/2000,275.50,,,
23/05/2000,274.10,,,
24/05/2000,273.30,,,
25/05/2000,270.00,,,
26/05/2000,271.80,,,
29/05/2000,271.90,,,
30/05/2000,272.70,,,
31/05/2000,271.90,,,
01/06/2000,272.55,,,
02/06/2000,281.00,,,
05/06/2000,285.10,,,
06/06/2000,288.80,,,
07/06/2000,287.00,,,
08/06/2000,284.20,,,
09/06/2000,283.60,,,
12/06/2000,286.50,,,
13/06/2000,285.50,,,
14/06/2000,291.50,,,
15/06/2000,289.60,,,
16/06/2000,289.00,,,
19/06/2000,286.00,,,
20/06/2000,285.95,,,
21/06/2000,285.85,,,
22/06/2000,285.30,,,
23/06/2000,282.90,,,
26/06/2000,283.75,,,
27/06/2000,285.70,,,
28/06/2000,292.45,,,
29/06/2000,288.90,,,
30/06/2000,289.75,,,
03/07/2000,287.65,,,
04/07/2000,286.50,,,
05/07/2000,283.90,,,
06/07/2000,283.25,,,
07/07/2000,283.30,,,
10/07/2000,283.70,,,
11/07/2000,282.25,,,
12/07/2000,280.40,,,
13/07/2000,280.00,,,
14/07/2000,281.00,,,
17/07/2000,283.30,,,
18/07/2000,282.40,,,
19/07/2000,278.90,,,
20/07/2000,280.00,,,
21/07/2000,280.10,,,
24/07/2000,279.00,,,
25/07/2000,278.80,,,
26/07/2000,279.50,,,
27/07/2000,278.25,,,
28/07/2000,278.15,,,
31/07/2000,277.00,,,
01/08/2000,277.00,,,
02/08/2000,277.30,,,
03/08/2000,273.70,,,
04/08/2000,273.00,,,
07/08/2000,273.50,,,
08/08/2000,273.00,,,
09/08/2000,272.50,,,
10/08/2000,272.50,,,
11/08/2000,274.90,,,
14/08/2000,274.50,,,
15/08/2000,274.40,,,
16/08/2000,276.95,,,
17/08/2000,277.35,,,
18/08/2000,276.40,,,
21/08/2000,275.00,,,
22/08/2000,273.50,,,
23/08/2000,271.00,,,
24/08/2000,272.70,,,
25/08/2000,274.00,,,
28/08/2000,273.85,,,
29/08/2000,273.10,,,
30/08/2000,273.90,,,
31/08/2000,277.50,,,
01/09/2000,276.50,,,
04/09/2000,276.75,,,
05/09/2000,275.30,,,
06/09/2000,274.10,,,
07/09/2000,273.55,,,
08/09/2000,272.70,,,
11/09/2000,273.20,,,
12/09/2000,272.80,,,
13/09/2000,272.55,,,
14/09/2000,272.10,,,
15/09/2000,272.20,,,
18/09/2000,271.55,,,
19/09/2000,272.00,,,
20/09/2000,269.20,,,
21/09/2000,270.50,,,
22/09/2000,271.90,,,
25/09/2000,274.05,,,
26/09/2000,274.10,,,
27/09/2000,278.35,,,
28/09/2000,275.30,,,
29/09/2000,274.00,,,
02/10/2000,273.15,,,
03/10/2000,272.00,,,
04/10/2000,270.50,,,
05/10/2000,270.10,,,
06/10/2000,269.40,,,
09/10/2000,270.35,,,
10/10/2000,272.50,,,
11/10/2000,271.00,,,
12/10/2000,276.40,,,
13/10/2000,272.40,,,
16/10/2000,271.80,,,
17/10/2000,271.00,,,
18/10/2000,270.40,,,
19/10/2000,270.60,,,
20/10/2000,271.20,,,
23/10/2000,270.10,,,
24/10/2000,270.05,,,
25/10/2000,266.50,,,
26/10/2000,265.10,,,
27/10/2000,264.30,,,
30/10/2000,264.60,,,
31/10/2000,264.80,,,
01/11/2000,264.00,,,
02/11/2000,264.40,,,
03/11/2000,264.90,,,
06/11/2000,264.75,,,
07/11/2000,264.15,,,
08/11/2000,264.90,,,
09/11/2000,265.50,,,
10/11/2000,264.40,,,
13/11/2000,264.20,,,
14/11/2000,264.40,,,
15/11/2000,265.00,,,
16/11/2000,265.60,,,
17/11/2000,265.55,,,
20/11/2000,266.10,,,
21/11/2000,265.60,,,
22/11/2000,266.40,,,
23/11/2000,265.75,,,
24/11/2000,265.70,,,
27/11/2000,269.80,,,
28/11/2000,269.25,,,
29/11/2000,266.70,,,
30/11/2000,270.10,,,
01/12/2000,269.15,,,
04/12/2000,270.90,,,
05/12/2000,270.10,,,
06/12/2000,274.70,,,
07/12/2000,273.50,,,
08/12/2000,272.50,,,
11/12/2000,270.30,,,
12/12/2000,271.10,,,
13/12/2000,268.95,,,
14/12/2000,269.50,,,
15/12/2000,270.65,,,
18/12/2000,270.00,,,
19/12/2000,270.00,,,
20/12/2000,273.40,,,
21/12/2000,274.00,,,
22/12/2000,273.70,,,
25/12/2000,273.55,,,
26/12/2000,274.20,,,
27/12/2000,275.30,,,
28/12/2000,272.30,,,
29/12/2000,272.15,,,
02/01/2001,268.60,,,
03/01/2001,268.40,,,
04/01/2001,267.30,,,
05/01/2001,267.85,,,
08/01/2001,268.20,,,
09/01/2001,267.60,,,
10/01/2001,264.55,,,
11/01/2001,263.90,,,
12/01/2001,264.00,,,
15/01/2001,263.40,,,
16/01/2001,263.30,,,
17/01/2001,263.45,,,
18/01/2001,264.80,,,
19/01/2001,264.60,,,
22/01/2001,266.70,,,
23/01/2001,266.30,,,
24/01/2001,264.70,,,
25/01/2001,264.70,,,
26/01/2001,262.80,,,
29/01/2001,262.90,,,
30/01/2001,265.60,,,
31/01/2001,265.60,,,
01/02/2001,268.40,,,
02/02/2001,267.25,,,
05/02/2001,265.30,,,
06/02/2001,263.40,,,
07/02/2001,263.10,,,
08/02/2001,260.65,,,
09/02/2001,260.40,,,
12/02/2001,261.10,,,
13/02/2001,260.70,,,
14/02/2001,259.65,,,
15/02/2001,255.80,,,
16/02/2001,258.70,,,
19/02/2001,259.40,,,
20/02/2001,256.00,,,
21/02/2001,258.30,,,
22/02/2001,258.80,,,
23/02/2001,261.30,,,
26/02/2001,266.60,,,
27/02/2001,268.00,,,
28/02/2001,267.00,,,
01/03/2001,265.40,,,
02/03/2001,262.50,,,
05/03/2001,262.90,,,
06/03/2001,260.50,,,
07/03/2001,262.10,,,
08/03/2001,266.20,,,
09/03/2001,272.00,,,
12/03/2001,272.30,,,
13/03/2001,267.50,,,
14/03/2001,262.80,,,
15/03/2001,260.40,,,
16/03/2001,258.50,,,
19/03/2001,260.40,,,
20/03/2001,261.40,,,
21/03/2001,262.80,,,
22/03/2001,261.70,,,
23/03/2001,262.10,,,
26/03/2001,262.40,,,
27/03/2001,261.20,,,
28/03/2001,259.80,,,
29/03/2001,258.80,,,
30/03/2001,257.70,,,
02/04/2001,255.30,,,
03/04/2001,256.80,,,
04/04/2001,258.50,,,
05/04/2001,258.30,,,
06/04/2001,259.65,,,
09/04/2001,258.25,,,
10/04/2001,257.30,,,
11/04/2001,258.50,,,
12/04/2001,259.90,,,
13/04/2001,259.90,,,
16/04/2001,263.15,,,
17/04/2001,260.75,,,
18/04/2001,261.00,,,
19/04/2001,265.25,,,
20/04/2001,264.40,,,
23/04/2001,263.25,,,
24/04/2001,264.05,,,
25/04/2001,262.10,,,
26/04/2001,263.90,,,
27/04/2001,263.80,,,
30/04/2001,263.80,,,
01/05/2001,264.10,,,
02/05/2001,265.10,,,
03/05/2001,265.90,,,
04/05/2001,265.90,,,
07/05/2001,265.85,,,
08/05/2001,264.70,,,
09/05/2001,269.65,,,
10/05/2001,268.75,,,
11/05/2001,267.80,,,
14/05/2001,268.30,,,
15/05/2001,268.15,,,
16/05/2001,271.95,,,
17/05/2001,273.30,,,
18/05/2001,286.00,,,
21/05/2001,285.15,,,
22/05/2001,285.00,,,
23/05/2001,283.50,,,
24/05/2001,278.90,,,
25/05/2001,277.40,,,
28/05/2001,277.40,,,
29/05/2001,273.60,,,
30/05/2001,265.80,,,
31/05/2001,265.80,,,
01/06/2001,266.75,,,
04/06/2001,265.30,,,
05/06/2001,266.10,,,
06/06/2001,266.00,,,
07/06/2001,266.10,,,
08/06/2001,273.00,,,
11/06/2001,267.75,,,
12/06/2001,271.60,,,
13/06/2001,272.40,,,
14/06/2001,275.40,,,
15/06/2001,270.90,,,
18/06/2001,272.70,,,
19/06/2001,273.40,,,
20/06/2001,272.40,,,
21/06/2001,272.60,,,
22/06/2001,272.30,,,
25/06/2001,273.75,,,
26/06/2001,276.00,,,
27/06/2001,272.00,,,
28/06/2001,269.10,,,
29/06/2001,270.60,,,
02/07/2001,269.10,,,
03/07/2001,267.70,,,
04/07/2001,267.70,,,
05/07/2001,265.10,,,
06/07/2001,266.00,,,
09/07/2001,266.40,,,
10/07/2001,266.10,,,
11/07/2001,268.50,,,
12/07/2001,266.60,,,
13/07/2001,267.10,,,
16/07/2001,266.90,,,
17/07/2001,268.20,,,
18/07/2001,270.50,,,
19/07/2001,269.20,,,
20/07/2001,269.90,,,
23/07/2001,268.60,,,
24/07/2001,269.50,,,
25/07/2001,267.70,,,
26/07/2001,266.40,,,
27/07/2001,267.60,,,
30/07/2001,265.00,,,
31/07/2001,266.60,,,
01/08/2001,267.30,,,
02/08/2001,267.50,,,
03/08/2001,268.20,,,
06/08/2001,267.50,,,
07/08/2001,267.40,,,
08/08/2001,268.10,,,
09/08/2001,273.30,,,
10/08/2001,274.00,,,
13/08/2001,275.80,,,
14/08/2001,276.20,,,
15/08/2001,275.80,,,
16/08/2001,275.10,,,
17/08/2001,279.00,,,
20/08/2001,275.90,,,
21/08/2001,274.80,,,
22/08/2001,274.30,,,
23/08/2001,275.30,,,
24/08/2001,272.60,,,
27/08/2001,272.60,,,
28/08/2001,272.00,,,
29/08/2001,273.50,,,
30/08/2001,275.00,,,
31/08/2001,274.20,,,
03/09/2001,273.25,,,
04/09/2001,271.90,,,
05/09/2001,271.75,,,
06/09/2001,272.65,,,
07/09/2001,272.90,,,
10/09/2001,271.50,,,
11/09/2001,286.00,,,
12/09/2001,278.00,,,
13/09/2001,281.00,,,
14/09/2001,285.30,,,
17/09/2001,289.20,,,
18/09/2001,287.50,,,
19/09/2001,289.90,,,
20/09/2001,288.40,,,
21/09/2001,291.20,,,
24/09/2001,289.00,,,
25/09/2001,289.25,,,
26/09/2001,292.50,,,
27/09/2001,291.40,,,
28/09/2001,292.45,,,
01/10/2001,291.45,,,
02/10/2001,289.20,,,
03/10/2001,289.20,,,
04/10/2001,289.60,,,
05/10/2001,290.75,,,
08/10/2001,291.65,,,
09/10/2001,287.75,,,
10/10/2001,284.60,,,
11/10/2001,281.00,,,
12/10/2001,284.20,,,
15/10/2001,281.20,,,
16/10/2001,281.10,,,
17/10/2001,282.20,,,
18/10/2001,279.20,,,
19/10/2001,279.40,,,
22/10/2001,275.30,,,
23/10/2001,275.70,,,
24/10/2001,275.20,,,
25/10/2001,277.00,,,
26/10/2001,277.10,,,
29/10/2001,278.60,,,
30/10/2001,280.10,,,
31/10/2001,279.40,,,
01/11/2001,279.70,,,
02/11/2001,279.70,,,
05/11/2001,278.60,,,
06/11/2001,279.65,,,
07/11/2001,280.20,,,
08/11/2001,277.40,,,
09/11/2001,277.20,,,
12/11/2001,278.00,,,
13/11/2001,277.50,,,
14/11/2001,277.10,,,
15/11/2001,274.90,,,
16/11/2001,274.60,,,
19/11/2001,272.75,,,
20/11/2001,273.05,,,
21/11/2001,273.10,,,
22/11/2001,272.60,,,
23/11/2001,272.65,,,
26/11/2001,272.90,,,
27/11/2001,273.40,,,
28/11/2001,274.10,,,
29/11/2001,273.80,,,
30/11/2001,274.15,,,
03/12/2001,277.30,,,
04/12/2001,275.50,,,
05/12/2001,273.90,,,
06/12/2001,274.30,,,
07/12/2001,274.30,,,
10/12/2001,272.50,,,
11/12/2001,272.50,,,
12/12/2001,274.00,,,
13/12/2001,274.00,,,
14/12/2001,278.20,,,
17/12/2001,277.60,,,
18/12/2001,280.10,,,
19/12/2001,275.70,,,
20/12/2001,275.90,,,
21/12/2001,277.90,,,
24/12/2001,277.80,,,
25/12/2001,279.00,,,
26/12/2001,279.00,,,
27/12/2001,276.80,,,
28/12/2001,276.30,,,
31/12/2001,278.70,,,
02/01/2002,278.60,,,
03/01/2002,278.20,,,
04/01/2002,278.70,,,
07/01/2002,278.50,,,
08/01/2002,278.80,,,
09/01/2002,283.10,,,
10/01/2002,286.50,,,
11/01/2002,287.30,,,
14/01/2002,285.10,,,
15/01/2002,284.30,,,
16/01/2002,287.30,,,
17/01/2002,284.20,,,
18/01/2002,283.30,,,
21/01/2002,282.30,,,
22/01/2002,281.55,,,
23/01/2002,279.00,,,
24/01/2002,278.55,,,
25/01/2002,279.20,,,
28/01/2002,278.80,,,
29/01/2002,281.60,,,
30/01/2002,281.80,,,
31/01/2002,282.10,,,
01/02/2002,286.00,,,
04/02/2002,289.40,,,
05/02/2002,297.50,,,
06/02/2002,296.40,,,
07/02/2002,299.80,,,
08/02/2002,303.50,,,
11/02/2002,299.20,,,
12/02/2002,300.00,,,
13/02/2002,299.00,,,
14/02/2002,299.80,,,
15/02/2002,297.60,,,
18/02/2002,297.50,,,
19/02/2002,292.75,,,
20/02/2002,291.20,,,
21/02/2002,292.50,,,
22/02/2002,292.50,,,
25/02/2002,292.30,,,
26/02/2002,297.50,,,
27/02/2002,295.90,,,
28/02/2002,296.70,,,
01/03/2002,297.90,,,
04/03/2002,296.60,,,
05/03/2002,293.70,,,
06/03/2002,293.10,,,
07/03/2002,290.00,,,
08/03/2002,289.50,,,
11/03/2002,290.60,,,
12/03/2002,293.80,,,
13/03/2002,293.30,,,
14/03/2002,290.90,,,
15/03/2002,289.80,,,
18/03/2002,292.20,,,
19/03/2002,292.75,,,
20/03/2002,292.20,,,
21/03/2002,292.90,,,
22/03/2002,297.50,,,
25/03/2002,298.00,,,
26/03/2002,296.40,,,
27/03/2002,301.90,,,
28/03/2002,302.40,,,
29/03/2002,302.45,,,
01/04/2002,303.10,,,
02/04/2002,305.60,,,
03/04/2002,302.50,,,
04/04/2002,300.75,,,
05/04/2002,299.80,,,
08/04/2002,300.10,,,
09/04/2002,298.30,,,
10/04/2002,301.50,,,
11/04/2002,302.35,,,
12/04/2002,301.90,,,
15/04/2002,299.60,,,
16/04/2002,298.00,,,
17/04/2002,301.80,,,
18/04/2002,303.40,,,
19/04/2002,302.10,,,
22/04/2002,302.65,,,
23/04/2002,303.40,,,
24/04/2002,303.80,,,
25/04/2002,307.40,,,
26/04/2002,311.10,,,
29/04/2002,310.80,,,
30/04/2002,308.10,,,
01/05/2002,308.50,,,
02/05/2002,307.60,,,
03/05/2002,311.70,,,
06/05/2002,312.45,,,
07/05/2002,311.20,,,
08/05/2002,307.95,,,
09/05/2002,309.35,,,
10/05/2002,310.80,,,
13/05/2002,310.55,,,
14/05/2002,307.40,,,
15/05/2002,308.80,,,
16/05/2002,309.65,,,
17/05/2002,310.75,,,
20/05/2002,315.50,,,
21/05/2002,315.90,,,
22/05/2002,317.65,,,
23/05/2002,321.75,,,
24/05/2002,320.35,,,
27/05/2002,320.00,,,
28/05/2002,324.10,,,
29/05/2002,324.90,,,
30/05/2002,324.75,,,
31/05/2002,326.30,,,
03/06/2002,327.85,,,
04/06/2002,324.00,,,
05/06/2002,321.15,,,
06/06/2002,325.10,,,
07/06/2002,323.75,,,
10/06/2002,318.80,,,
11/06/2002,320.95,,,
12/06/2002,319.00,,,
13/06/2002,317.90,,,
14/06/2002,319.15,,,
17/06/2002,317.00,,,
18/06/2002,319.80,,,
19/06/2002,320.60,,,
20/06/2002,323.70,,,
21/06/2002,324.40,,,
24/06/2002,322.20,,,
25/06/2002,321.10,,,
26/06/2002,319.00,,,
27/06/2002,318.00,,,
28/06/2002,314.25,,,
01/07/2002,314.90,,,
02/07/2002,312.75,,,
03/07/2002,310.95,,,
04/07/2002,310.50,,,
05/07/2002,311.25,,,
08/07/2002,312.60,,,
09/07/2002,316.40,,,
10/07/2002,315.95,,,
11/07/2002,316.35,,,
12/07/2002,315.75,,,
15/07/2002,317.90,,,
16/07/2002,318.00,,,
17/07/2002,317.40,,,
18/07/2002,317.65,,,
19/07/2002,323.70,,,
22/07/2002,322.85,,,
23/07/2002,313.00,,,
24/07/2002,310.50,,,
25/07/2002,310.00,,,
26/07/2002,303.50,,,
29/07/2002,302.30,,,
30/07/2002,304.50,,,
31/07/2002,303.30,,,
01/08/2002,304.40,,,
02/08/2002,307.15,,,
05/08/2002,307.90,,,
06/08/2002,306.10,,,
07/08/2002,313.80,,,
08/08/2002,310.40,,,
09/08/2002,314.35,,,
12/08/2002,314.00,,,
13/08/2002,315.40,,,
14/08/2002,311.40,,,
15/08/2002,314.45,,,
16/08/2002,313.75,,,
19/08/2002,306.50,,,
20/08/2002,308.80,,,
21/08/2002,307.75,,,
22/08/2002,306.80,,,
23/08/2002,306.75,,,
26/08/2002,309.20,,,
27/08/2002,312.50,,,
28/08/2002,309.90,,,
29/08/2002,313.75,,,
30/08/2002,312.50,,,
02/09/2002,312.00,,,
03/09/2002,313.90,,,
04/09/2002,314.40,,,
05/09/2002,319.00,,,
06/09/2002,320.00,,,
09/09/2002,321.00,,,
10/09/2002,317.50,,,
11/09/2002,317.40,,,
12/09/2002,319.25,,,
13/09/2002,316.60,,,
16/09/2002,317.20,,,
17/09/2002,318.10,,,
18/09/2002,320.15,,,
19/09/2002,323.05,,,
20/09/2002,321.90,,,
23/09/2002,322.25,,,
24/09/2002,325.90,,,
25/09/2002,322.00,,,
26/09/2002,319.70,,,
27/09/2002,319.70,,,
30/09/2002,323.50,,,
01/10/2002,320.10,,,
02/10/2002,322.80,,,
03/10/2002,321.40,,,
04/10/2002,322.00,,,
07/10/2002,322.15,,,
08/10/2002,318.00,,,
09/10/2002,319.80,,,
10/10/2002,316.60,,,
11/10/2002,316.50,,,
14/10/2002,317.70,,,
15/10/2002,313.25,,,
16/10/2002,314.30,,,
17/10/2002,311.20,,,
18/10/2002,312.60,,,
21/10/2002,310.80,,,
22/10/2002,312.75,,,
23/10/2002,311.60,,,
24/10/2002,311.40,,,
25/10/2002,313.60,,,
28/10/2002,315.35,,,
29/10/2002,316.50,,,
30/10/2002,316.15,,,
31/10/2002,317.55,,,
01/11/2002,320.10,,,
04/11/2002,318.00,,,
05/11/2002,317.50,,,
06/11/2002,318.00,,,
07/11/2002,320.85,,,
08/11/2002,321.30,,,
11/11/2002,321.40,,,
12/11/2002,324.20,,,
13/11/2002,318.75,,,
14/11/2002,318.10,,,
15/11/2002,320.30,,,
18/11/2002,319.10,,,
19/11/2002,318.80,,,
20/11/2002,317.60,,,
21/11/2002,317.40,,,
22/11/2002,320.80,,,
25/11/2002,317.85,,,
26/11/2002,317.90,,,
27/11/2002,317.05,,,
28/11/2002,317.65,,,
29/11/2002,318.80,,,
02/12/2002,317.55,,,
03/12/2002,320.60,,,
04/12/2002,322.00,,,
05/12/2002,324.35,,,
06/12/2002,326.00,,,
09/12/2002,325.75,,,
10/12/2002,323.50,,,
11/12/2002,324.40,,,
12/12/2002,331.20,,,
13/12/2002,332.90,,,
16/12/2002,336.40,,,
17/12/2002,336.50,,,
18/12/2002,343.15,,,
19/12/2002,345.00,,,
20/12/2002,340.35,,,
23/12/2002,345.60,,,
24/12/2002,346.60,,,
25/12/2002,344.50,,,
26/12/2002,349.25,,,
27/12/2002,348.90,,,
30/12/2002,343.50,,,
31/12/2002,346.70,,,
02/01/2003,345.25,,,
03/01/2003,350.90,,,
06/01/2003,351.10,,,
07/01/2003,347.00,,,
08/01/2003,353.25,,,
09/01/2003,352.90,,,
10/01/2003,354.30,,,
13/01/2003,354.25,,,
14/01/2003,351.25,,,
15/01/2003,350.40,,,
16/01/2003,357.75,,,
17/01/2003,356.10,,,
20/01/2003,356.00,,,
21/01/2003,357.90,,,
22/01/2003,360.50,,,
23/01/2003,363.20,,,
24/01/2003,368.25,,,
27/01/2003,369.50,,,
28/01/2003,369.10,,,
29/01/2003,366.00,,,
30/01/2003,369.75,,,
31/01/2003,368.10,,,
03/02/2003,371.10,,,
04/02/2003,381.50,,,
05/02/2003,371.75,,,
06/02/2003,370.25,,,
07/02/2003,369.40,,,
10/02/2003,362.60,,,
11/02/2003,363.30,,,
12/02/2003,352.50,,,
13/02/2003,356.50,,,
14/02/2003,350.50,,,
17/02/2003,346.50,,,
18/02/2003,343.75,,,
19/02/2003,349.70,,,
20/02/2003,352.10,,,
21/02/2003,351.05,,,
24/02/2003,356.50,,,
25/02/2003,351.55,,,
26/02/2003,354.00,,,
27/02/2003,345.25,,,
28/02/2003,349.50,,,
03/03/2003,349.75,,,
04/03/2003,352.75,,,
05/03/2003,353.50,,,
06/03/2003,356.10,,,
07/03/2003,350.20,,,
10/03/2003,354.40,,,
11/03/2003,350.60,,,
12/03/2003,345.60,,,
13/03/2003,334.20,,,
14/03/2003,336.10,,,
17/03/2003,336.50,,,
18/03/2003,337.70,,,
19/03/2003,336.15,,,
20/03/2003,332.00,,,
21/03/2003,325.80,,,
24/03/2003,329.55,,,
25/03/2003,328.25,,,
26/03/2003,330.00,,,
27/03/2003,329.00,,,
28/03/2003,331.60,,,
31/03/2003,337.10,,,
01/04/2003,334.75,,,
02/04/2003,329.75,,,
03/04/2003,325.00,,,
04/04/2003,325.35,,,
07/04/2003,322.75,,,
08/04/2003,322.95,,,
09/04/2003,326.60,,,
10/04/2003,326.15,,,
11/04/2003,327.80,,,
14/04/2003,324.65,,,
15/04/2003,324.70,,,
16/04/2003,326.20,,,
17/04/2003,326.85,,,
18/04/2003,326.75,,,
21/04/2003,333.45,,,
22/04/2003,332.75,,,
23/04/2003,331.00,,,
24/04/2003,334.25,,,
25/04/2003,333.00,,,
28/04/2003,333.85,,,
29/04/2003,334.00,,,
30/04/2003,339.25,,,
01/05/2003,341.50,,,
02/05/2003,340.70,,,
05/05/2003,341.95,,,
06/05/2003,344.00,,,
07/05/2003,341.75,,,
08/05/2003,348.00,,,
09/05/2003,348.30,,,
12/05/2003,351.00,,,
13/05/2003,349.35,,,
14/05/2003,352.25,,,
15/05/2003,351.75,,,
16/05/2003,354.50,,,
19/05/2003,366.00,,,
20/05/2003,367.75,,,
21/05/2003,371.25,,,
22/05/2003,368.00,,,
23/05/2003,368.40,,,
26/05/2003,370.80,,,
27/05/2003,364.75,,,
28/05/2003,364.30,,,
29/05/2003,368.70,,,
30/05/2003,364.60,,,
02/06/2003,366.00,,,
03/06/2003,365.00,,,
04/06/2003,360.90,,,
05/06/2003,367.95,,,
06/06/2003,363.50,,,
09/06/2003,361.10,,,
10/06/2003,352.00,,,
11/06/2003,354.50,,,
12/06/2003,353.05,,,
13/06/2003,356.50,,,
16/06/2003,359.15,,,
17/06/2003,362.45,,,
18/06/2003,357.45,,,
19/06/2003,361.75,,,
20/06/2003,357.00,,,
23/06/2003,352.20,,,
24/06/2003,347.00,,,
25/06/2003,347.15,,,
26/06/2003,343.90,,,
27/06/2003,344.90,,,
30/06/2003,346.15,,,
01/07/2003,350.50,,,
02/07/2003,351.25,,,
03/07/2003,350.90,,,
04/07/2003,350.60,,,
07/07/2003,348.15,,,
08/07/2003,344.35,,,
09/07/2003,344.30,,,
10/07/2003,345.20,,,
11/07/2003,344.90,,,
14/07/2003,347.05,,,
15/07/2003,341.90,,,
16/07/2003,343.30,,,
17/07/2003,344.60,,,
18/07/2003,346.95,,,
21/07/2003,351.50,,,
22/07/2003,350.50,,,
23/07/2003,359.40,,,
24/07/2003,361.50,,,
25/07/2003,362.45,,,
28/07/2003,364.50,,,
29/07/2003,361.50,,,
30/07/2003,356.20,,,
31/07/2003,354.75,,,
01/08/2003,347.60,,,
04/08/2003,349.30,,,
05/08/2003,351.65,,,
06/08/2003,351.50,,,
07/08/2003,352.50,,,
08/08/2003,356.30,,,
11/08/2003,361.60,,,
12/08/2003,358.15,,,
13/08/2003,362.40,,,
14/08/2003,365.50,,,
15/08/2003,363.20,,,
18/08/2003,358.25,,,
19/08/2003,361.50,,,
20/08/2003,365.90,,,
21/08/2003,361.00,,,
22/08/2003,362.80,,,
25/08/2003,361.15,,,
26/08/2003,364.40,,,
27/08/2003,372.25,,,
28/08/2003,369.40,,,
29/08/2003,375.20,,,
01/09/2003,375.50,,,
02/09/2003,371.25,,,
03/09/2003,373.60,,,
04/09/2003,373.20,,,
05/09/2003,376.90,,,
08/09/2003,375.00,,,
09/09/2003,382.40,,,
10/09/2003,380.15,,,
11/09/2003,380.00,,,
12/09/2003,374.75,,,
15/09/2003,373.80,,,
16/09/2003,372.90,,,
17/09/2003,376.50,,,
18/09/2003,376.40,,,
19/09/2003,381.60,,,
22/09/2003,386.85,,,
23/09/2003,384.45,,,
24/09/2003,389.10,,,
25/09/2003,385.00,,,
26/09/2003,380.60,,,
29/09/2003,382.00,,,
30/09/2003,385.00,,,
01/10/2003,384.20,,,
02/10/2003,382.45,,,
03/10/2003,369.35,,,
06/10/2003,372.70,,,
07/10/2003,376.25,,,
08/10/2003,374.85,,,
09/10/2003,369.75,,,
10/10/2003,373.25,,,
13/10/2003,374.40,,,
14/10/2003,375.10,,,
15/10/2003,372.90,,,
16/10/2003,371.35,,,
17/10/2003,371.30,,,
20/10/2003,373.10,,,
21/10/2003,381.00,,,
22/10/2003,385.60,,,
23/10/2003,384.50,,,
24/10/2003,388.35,,,
27/10/2003,387.65,,,
28/10/2003,382.60,,,
29/10/2003,386.30,,,
30/10/2003,383.25,,,
31/10/2003,384.05,,,
03/11/2003,376.75,,,
04/11/2003,379.25,,,
05/11/2003,381.15,,,
06/11/2003,379.70,,,
07/11/2003,382.75,,,
10/11/2003,386.20,,,
11/11/2003,387.45,,,
12/11/2003,393.80,,,
13/11/2003,394.40,,,
14/11/2003,397.25,,,
17/11/2003,390.00,,,
18/11/2003,398.25,,,
19/11/2003,394.50,,,
20/11/2003,394.30,,,
21/11/2003,395.80,,,
24/11/2003,391.25,,,
25/11/2003,391.00,,,
26/11/2003,396.25,,,
27/11/2003,394.95,,,
28/11/2003,397.50,,,
01/12/2003,403.00,,,
02/12/2003,403.00,,,
03/12/2003,404.40,,,
04/12/2003,402.50,,,
05/12/2003,406.10,,,
08/12/2003,406.75,,,
09/12/2003,408.00,,,
10/12/2003,405.15,,,
11/12/2003,404.75,,,
12/12/2003,408.90,,,
15/12/2003,409.00,,,
16/12/2003,407.00,,,
17/12/2003,412.25,,,
18/12/2003,410.50,,,
19/12/2003,409.10,,,
22/12/2003,409.75,,,
23/12/2003,410.50,,,
24/12/2003,411.65,,,
25/12/2003,411.60,,,
26/12/2003,412.00,,,
29/12/2003,414.40,,,
30/12/2003,416.00,,,
31/12/2003,414.80,,,
02/01/2004,414.75,,,
05/01/2004,423.25,,,
06/01/2004,422.00,,,
07/01/2004,420.00,,,
08/01/2004,423.50,,,
09/01/2004,426.25,,,
12/01/2004,424.50,,,
13/01/2004,423.75,,,
14/01/2004,419.00,,,
15/01/2004,408.25,,,
16/01/2004,406.20,,,
19/01/2004,407.00,,,
20/01/2004,412.50,,,
21/01/2004,410.40,,,
22/01/2004,409.25,,,
23/01/2004,407.80,,,
26/01/2004,403.50,,,
27/01/2004,410.00,,,
28/01/2004,410.00,,,
29/01/2004,399.50,,,
30/01/2004,402.20,,,
02/02/2004,398.00,,,
03/02/2004,399.25,,,
04/02/2004,400.50,,,
05/02/2004,397.00,,,
06/02/2004,402.80,,,
09/02/2004,406.50,,,
